"id","gender","birth","marital","Wwa","district","timeWwa","children","dog","edu","eduprog","edutime","work","worktime","occup","fatheredu","motheredu","grandedu","income","lifestd","cars","hometype","homestatus","tv","pc","tablet","internet","internetuse","tvtime","tv.a1","tv.a2","tv.a3","tv.a4","tv.a5","tv.a6","tv.a7","tv.a8","tv.b1","tv.b2","tv.b3","tv.b4","tv.b5","tv.b6","tv.b7","tv.b8","tv.b9","moviefreq","movie.a1","movie.a2","movie.a3","movie.a4","movie.a5","movie.a6","movie.a7","movie.a8","movie.a9","movie.a10","movie30","bookfreq","book.a1","book.a2","book.a3","book.a4","book.a5","book.a6","book.a7","book.a8","book.a9","book.a10","book12","pressfreq","press.a1","press.a2","press.a3","press.a4","press.a5","press.a6","press.a7","press.b1","press.b2","press.b3","press.b4","press.b5","press.b6","press.b7","press.b8","press.b9","press.b10","musicfreq","music.a1","music.a2","music.a3","music.a4","music.a5","music.a6","music.a7","music.a8","music.a9","music.a10","music.a11","music.a12","music.a13","music.a14","theater","opera","cinema","art","livemusic","club","sportshow","sportint","football","trainfreq","trainfav","bookquant","cdquant","artquant","socact1","socact2","socact3","socact4","socact5","socact6","socact7","socact8","socact9","socact10","socact11","socact12","socact13","socact14","scknow1","scknow2","scknow3","scknow4","scknow5","scknow6","scknow7","scknow8","scknow9","scknow10","scknow11","scknow12","scknow13","scknow14","scknow15","schelp1","schelp2","schelp3","schelp4","schelp5","schelp6","schelp7","schelp8","schelp9","schelp10","schelp11","schelp12","schelp13","schelp14","schelp15","attgen1","attgen2","attgen3","attgen4","attgen5","attgen6","attgen7","attgen8","attgen9","attmult1","attmult2","attmult3","attmult4","attmult5","attmult6","attmult7","attmult8","attmult9","attmult10","attmult11","attmult12","attmult13","attmult14","attmult15","attmult16","attmult17","attmult18","age","ISCO","ISCObroad","income.f","incomeclass"
54,"woman",1990,"nf_rel","yes","Wawer",25,"no","yes","MA+","soc/beh","no_fl_edu","yes","flexible","educ","high","high","high",2,4,"1car+","apartment","own","tv","pc","no_tablet","everyday","no_blog/web",1,5,2,6,6,5,2,6,5,5,5,6,1,6,2,6,7,1,"sometimes",3,2,2,2,2,3,2,5,5,3,3,"often",6,2,3,4,6,3,3,7,7,7,10,"often",7,7,4,6,6,7,3,6,4,6,4,5,6,4,6,7,5,"not_everyday",4,1,7,1,2,5,1,1,1,7,5,3,6,6,"rarely","never","sometimes","rarely","rarely","never","never",1,1,"regularly","ind","hundreds","tens","few",0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,4,4,1,NA,3,4,4,4,0,4,4,0,4,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,5,3,5,5,4,3,"4","4","4","4","5","4","3","4","4","4","4","2",NA,"4","3","5","2","4",24,"pro","high:mng/pro/self","2-3","mid/high"
55,"woman",1990,"nf_rel","yes","Targówek",8,"no","no","<=highschool+tech","soc/beh","fl_edu","no","no_job",NA,"<=med","<=med","<=med",NA,4,"no_car","apartment","own","tv","pc","no_tablet","everyday","no_blog/web",1,4,4,4,6,3,4,5,7,4,4,4,4,4,4,4,4,4,"rarely",4,4,4,4,5,5,4,4,6,4,1,"often",4,5,4,4,4,4,4,6,4,4,25,"rarely",4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,"everyday",NA,5,4,5,4,4,4,4,4,4,4,4,4,5,"rarely","rarely","regularly","rarely","sometimes","sometimes","regularly",4,4,"sometimes","run","tens","few","few",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,4,0,0,3,4,0,2,2,0,4,4,4,2,2,2,2,4,3,2,4,4,4,2,4,4,2,1,3,2,4,3,4,5,"3","4","2","1","4","4","2","3","3","3","4","2","3","3","4","3","3","3",24,NA,NA,NA,NA
56,"woman",1991,"nf_rel","yes","Ursynów",5,"no","no","MA+","soc/beh","no_fl_edu","yes","flexible","journal","high","high","high",2,3,"no_car","apartment","rent","no_tv","pc","tablet","everyday","no_blog/web",0,4,4,5,3,4,1,5,6,4,4,4,2,4,2,5,4,4,"sometimes",6,5,5,5,5,4,4,5,5,5,5,"often",6,6,6,6,6,3,6,6,6,6,30,"often",6,4,6,6,4,5,2,3,3,6,2,4,3,3,4,6,5,"not_everyday",6,6,6,5,4,6,3,6,6,6,4,6,6,6,"regularly","rarely","sometimes","sometimes","rarely","sometimes","rarely",4,3,"regularly","ind","tens",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3,4,3,3,4,4,2,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,1,2,3,4,3,4,4,4,"3","3","2","4","3","4","2","3","4","4","5","2","2","4","2","4","2","3",23,"pro","high:mng/pro/self","2-3","mid/high"
57,"woman",1990,"single","yes","Praga Południe",5,"no","yes","MA+","leisure","fl_edu","yes","flexible","educ","high","high","high",0,3,"no_car","apartment","own","tv","pc","tablet","everyday","no_blog/web",2,5,4,7,5,6,4,7,5,7,7,7,1,7,1,7,4,4,"often",4,6,6,7,5,7,7,6,7,6,5,"often",7,4,4,5,6,3,5,6,6,4,12,"often",6,4,5,7,5,4,5,6,5,7,5,4,5,5,6,6,5,"everyday",4,3,6,3,4,6,1,5,3,6,5,5,5,6,"regularly","rarely","regularly","sometimes","sometimes","sometimes","regularly",5,3,"regularly","run","hundreds","hundreds","tens+",1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,4,4,4,4,4,4,4,4,4,0,4,0,4,4,3,4,3,4,2,4,4,4,3,4,4,4,4,4,3,1,1,4,4,3,4,4,5,"3","4","4","3","4","4","4","4","4","3","4","4","4","4","4","4","4","3",24,"pro","high:mng/pro/self","0-1","low"
58,"woman",1986,"single","yes","Żoliborz",10,"no","no","MA+","leisure","no_fl_edu","yes","full","high_serv","<=med","<=med","<=med",2,2,"no_car","apartment","rent","no_tv","pc","no_tablet","everyday","no_blog/web",1,6,4,6,3,6,1,7,6,5,3,3,4,3,4,5,5,4,"rarely",3,3,7,3,3,5,3,3,5,3,3,"often",6,3,3,5,5,6,5,3,3,5,10,"sometimes",5,6,6,3,5,5,1,2,5,5,6,6,1,6,2,3,6,"everyday",4,4,6,2,3,6,1,3,6,6,5,5,5,7,"regularly","never","sometimes","sometimes","rarely","rarely","rarely",2,1,"sometimes","run","hundreds","tens","few",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,0,1,4,2,4,3,1,4,2,0,4,3,4,3,0,4,0,4,1,2,0,4,4,4,0,5,2,1,2,2,4,4,3,4,"2","3","2","3","4","5","3","2","2","5","5","1","2","5","2","4","1","1",28,"pro","high:mng/pro/self","2-3","mid/high"
59,"man",1991,"nf_rel","yes","Praga Południe",NA,"no","no","<=highschool+tech",NA,NA,"yes","flexible","marketing/PR","<=med","high","high",4,5,"1car+","apartment","rent","tv","pc","no_tablet","everyday","no_blog/web",20,6,7,5,6,3,4,7,4,7,7,7,NA,NA,NA,NA,NA,7,"often",1,7,1,1,5,5,1,7,7,7,10,"rarely",1,1,1,1,1,1,1,1,1,1,0,"rarely",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"everyday",1,1,1,7,6,5,1,1,6,1,6,1,6,1,"rarely","never","rarely","rarely","sometimes","regularly","regularly",5,5,"never",NA,"tens","few","few",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,"4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",23,"pro","high:mng/pro/self","4-5","mid/high"
60,"woman",1990,"nf_rel","yes","Praga Północ",12,"no","no","BA","leisure","no_fl_edu","no","no_job",NA,"<=med","<=med","<=med",0,3,"no_car","apartment","own","tv","pc","no_tablet","everyday","no_blog/web",5,3,3,3,5,3,3,6,3,4,6,5,1.94240837696335,5,2.98347107438017,4.13812154696133,6,3,"sometimes",4,5,5,3,3,4,5,5,5,5,2,"often",2,2,2,2,2,6,2,7,4,4,24,"rarely",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_everyday",3,3,3,4,5,4,5,2,5,3,5,2,2,4,"rarely","never","rarely","rarely","rarely","rarely","regularly",3,1,"regularly","ind","hundreds","hundreds","tens+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,3,0,4,0,0,3,3,0,3,0,0,0,2,4,0,4,0,0,4,2,0,4,4,4,0,4,2,2,2,2,2,3,2,3,4,"3","4","3","1","2","3","1","4","3","1","4","4","3","3","3","3","3","4",24,NA,NA,"0-1","low"
61,"man",1990,"single","yes","Praga Południe",24,"no","no","MA+","leisure","fl_edu","no","no_job",NA,"<=med","<=med","don't_know",0,3,"no_car","apartment","own","tv","pc","tablet","everyday","no_blog/web",1,5,7,7,6,5,7,6,7,7,7,7,4,5,2.98347107438017,4.13812154696133,1,7,"sometimes",1,7,4,1,7,NA,1,5,5,7,2,"rarely",5,4,4,4,4,7,4,4,7,7,3,"often",6,7,4,4,4,7,7,7,4,4,4,4,1,7,4,4,4,NA,1,1,1,7,1,5,5,1,5,3,7,1,1,5,"rarely","never","sometimes","rarely","rarely","regularly",NA,5,5,"regularly","rival","tens","few","zero",1,0,0,1,1,0,0,NA,0,0,0,0,0,1,2,2,2,4,3,4,4,1,1,4,3,3,3,2,0,4,4,4,0,4,4,2,4,4,2,4,4,4,4,4,5,1,3,5,5,5,5,5,5,"4","3","1","1","3","4","5","5","4","1","1","3","1","4","1","5","1","5",24,NA,NA,"0-1","low"
62,"woman",1989,"nf_rel","yes","Śródmieście",5,"no","no","BA","soc/beh","fl_edu","yes","part","marketing/PR","<=med","<=med","don't_know",0,3,"no_car","other","own","no_tv","pc","no_tablet","everyday","no_blog/web",0,6,2,6,7,2,6,7,6,6,6,6,4,4,4,4,6,4,"often",4,6,6,6,7,6,4,7,6,7,50,"sometimes",5,2,6,4,5,5,1,6,5,5,8,"rarely",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"not_everyday",4,4,4,4,4,4,4,4,4,4,4,4,4,4,"regularly","never","sometimes","rarely","rarely","rarely","never",2,1,"regularly","ind","tens","few","few",0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,4,4,0,3,4,3,3,3,3,3,3,0,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,2,2,3,1,1,3,2,3,4,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",25,"serv/sales","low:phys/sale/serv/assoc_pro","0-1","low"
63,"man",1988,"nf_rel","yes","Wola",8,"no","no","BA","law/biz/menag","no_fl_edu","yes","full","educ","high","high","high",4,3,"1car+","apartment","own","tv","pc","no_tablet","everyday","no_blog/web",1.5,7,6,7,4,7,4,7,6,4,5,5,1,6,4,4,1,6,"sometimes",4,6,4,2,7,4,2,7,7,7,3,"rarely",4,7,4,2,6,5,2,6,7,7,6,"often",7,7,6,5,5,7,2,6,3,7,4,4,4,2,4,3,5,"everyday",2,2,4,7,7,2,6,2,4,4,5,2,2,6,"rarely","never","sometimes","sometimes","rarely","sometimes","regularly",5,2,"regularly","ind","tens","few","few",1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,4,2,3,4,2,1,2,3,2,2,1,2,3,3,4,3,4,3,3,4,2,2,4,4,4,4,4,3,1,3,3,2,3,3,3,4,"5","5","1","4","2","2","2","5","5","2","4","4","2","4","1","4","3","3",26,"pro","high:mng/pro/self","4-5","mid/high"
64,"man",1989,"nf_rel","yes","Bielany",25,"no","yes","BA","leisure","fl_edu","no","no_job",NA,"high","high","<=med",4,2,"1car+","apartment","own","tv","pc","tablet","everyday","no_blog/web",2,2,1,NA,1,3,1,3,3,6,5,5,1,5,5,NA,1,1,"often",2,6,NA,4,2,NA,NA,7,7,7,10,"often",1,7,3,NA,7,5,3,5,1,NA,8,"rarely",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"everyday",NA,6,6,6,6,6,6,6,6,6,6,6,6,6,"regularly","regularly","sometimes","sometimes","sometimes","sometimes","regularly",4,1,"regularly","ind","tens","tens","tens+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2,4,4,0,3,2,4,0,0,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,1,4,2,5,1,"3","4","2","5","3","5","5","5","4","4","2","4","5","5","1","4","2","5",25,NA,NA,"4-5","mid/high"
66,"woman",1996,"single","yes","Targówek",13,"no","no","<=highschool+tech",NA,"fl_edu","no","no_job",NA,"<=med","high","don't_know",NA,4,"no_car","apartment","own","tv","pc","no_tablet","everyday","no_blog/web",2,6,5,6,6,4,4,7,6,4,5,5,1,6,2.98347107438017,5,5,5,"often",4,6,4,6,6,5,5,5,6,6,3,"sometimes",5,6,6,5,5,2,6,4,4,4,9,"rarely",5,6,5,4,4,4,4,4,5,6,4,4,5,4,4,4,4,"everyday",3,5,5,3,1,5,2,4,4,4,4,1,5,6,"rarely","never","sometimes","sometimes","sometimes","rarely","regularly",4,1,"regularly","ind","tens","tens","few",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,4,0,0,1,2,0,3,4,0,4,2,1,4,4,0,4,4,4,0,4,2,3,3,3,3,3,3,3,2,"4","3","3","2","2","4","2","3","3","2","3","4","3","4","3","3","3","3",18,NA,NA,NA,NA
67,"woman",1987,"single","yes","Śródmieście",8,"no","no","MA+","law/biz/menag","no_fl_edu","no","no_job",NA,"high","high","<=med",NA,4,"1car+","apartment","rent","tv","pc","tablet","everyday","no_blog/web",1,6,4,6,6,6,5,6,5,4,4,4,1,5,2.98347107438017,5,7,4,"often",2,5,5,4,5,5,4,5,5,6,11,"often",3,3,4,6,5,3,5,5,6,4,40,"often",5,3,5,4,4,5,4,5,2,7,1,1,4,1,4,5,4,"everyday",6,2,2,4,6,1,3,1,4,1,5,1,5,6,"rarely","rarely","regularly","regularly","sometimes","sometimes","rarely",2,3,"regularly","ind","hundreds","hundreds","tens+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,1,4,1,4,4,4,0,4,4,3,4,2,4,4,4,2,4,4,4,3,4,3,4,4,4,3,1,4,2,3,3,3,4,3,"3","4","4","3","1","5","2","1","5","2","5","2","4","4","2","4","2","4",27,NA,NA,NA,NA
68,"woman",1990,"nf_rel","yes","Ursynów",10,"no","yes","<=highschool+tech","soc/beh","fl_edu","yes","flexible","health","high","high","high",3,4,"1car+",NA,"other","tv","pc","tablet","everyday","no_blog/web",0,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,5,4,4,4,4,"sometimes",4,3,6,6,5,5,NA,6,7,5,8,"sometimes",3,2,3,2,4,4,1,6,6,6,15,"often",5,5,3,5,3,4,5,5,4,6,4,4,4,4,5,5,6,"not_everyday",3,1,5,3,2,5,2,4,4,5,5,4,4,4,"regularly","never","regularly","rarely","rarely","never","never",3,2,"regularly","ind","hundreds","hundreds","few",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,3,4,2,2,4,4,1,4,4,2,2,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,2,2,3,2,4,3,3,3,"3","3","2","2","4","2","1","2","4","4","4","2","3","3","4","4","2","2",24,"pro","high:mng/pro/self","3-4","mid/high"
69,"woman",1990,"single","yes","Ursynów",10,"no","yes","MA+","STEM/med","no_fl_edu","no","no_job",NA,"high","high","<=med",1,4,"1car+","apartment","own","tv","pc","tablet","everyday","no_blog/web",2,7,4,6,6,3,5,7,5,4,4.57004830917874,6,1,4.385,4,4,6,4,"often",2,3,6,3,1,6,5,7,6,2,15,"often",5,1,6,4,6,6,1,7,6,6,10,"often",6,1,6,5,4,5,7,7,5,6,2.81034482758621,3.14792899408284,6,4,6,6,6,"everyday",4,2,4,5,4,6,4,4,5,4,6,4,4,5,"regularly","rarely","regularly","rarely","rarely","rarely","rarely",3,4,"regularly","run","tens","few","few",1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,4,4,4,2,4,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,4,3,4,4,"4","2","2","3","3","4","2","2","4","3","4","3","2","3","3","4","3","3",24,NA,NA,"1-2","low"
70,"woman",NA,"single","yes","Wola",2,"no","no","<=highschool+tech","soc/beh","fl_edu","yes","part","health","<=med","<=med","high",1,3,"no_car","apartment","rent","no_tv","pc","no_tablet","everyday","no_blog/web",0,5,2,5,5,3,1,4,5,4,4,4,1,5,4,4,4,2,"rarely",4,2,4,2,2,2,5,6,5,4,1,"often",5,2,3,4,6,5,5,7,6,4,10,"rarely",4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,"everyday",6,3,4,4,7,4,3,4,4,4,5,4,4,6,"regularly","never","sometimes","sometimes","sometimes","sometimes","rarely",1,1,"sometimes","ind","tens","tens","few",1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,3,2,2,4,3,1,4,4,4,0,4,4,4,2,4,4,2,4,3,4,4,4,2,4,4,4,4,4,5,1,2,2,3,5,3,5,4,"3","4","3","3","1","5","1","3","5","2","5","2","3","5","1","5","2","3",NA,"pro","high:mng/pro/self","1-2","low"
71,"woman",1989,"married","yes","Wawer",6,"yes","no","BA","STEM/med","fl_edu","yes","flexible","analyst","high","high","<=med",6,4,"1car+","other","rent","no_tv","pc","no_tablet","everyday","no_blog/web",0.1,1,3,5,1,5,1,6,5,5,2,1,2,3,2.98347107438017,6,1,2,"sometimes",3,3,7,4,1,3,3,5,5,3,4,"often",3,3,5,3,5,1,3,6,5,4,12,"rarely",5,4,4,5,5,5,1,4,5,3,4,3.14792899408284,3,3.04210526315789,5,5,3,"not_everyday",4,3,4,1,1,2,1,2,2,5,3,3,5,5,"rarely","rarely","sometimes","rarely","rarely","rarely","never",2,3,"sometimes","ind","hundreds","hundreds","few",0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,4,2,4,3,4,3,1,4,4,4,0,4,4,4,4,2,4,0,4,3,0,4,4,2,4,4,4,0,4,1,4,5,1,1,1,1,2,4,"4","5","2","1","2","4","1","1","4","1","4","1","3","4","2","4","1","4",25,"pro","high:mng/pro/self","6-7","mid/high"
72,"woman",1988,"nf_rel","yes","Białołęka",26,"no","no","MA+","soc/beh","no_fl_edu","yes","full","analyst","high","high","high",2,4,"1car+","apartment","own","no_tv","pc","no_tablet","everyday","no_blog/web",1,1,4,5,4,6,1,6,6,6,1,1,1,1,6,7,5,4,"sometimes",5,3,6,7,4,4,7,7,5,6,2,"often",5,5,6,7,6,4,4,7,6,7,30,"sometimes",3,4,4,7,6,4,1,1,5,4,4,6,1,2,5,2,4,"not_everyday",5,6,5,4,5,2,2,5,2,5,5,7,7,6,"regularly","rarely","sometimes","rarely","sometimes","sometimes","rarely",3,3,"sometimes","ind","hundreds","few","few",1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,1,4,4,4,4,1,2,3,4,4,4,4,4,2,4,4,4,2,3,4,4,4,4,5,1,1,5,4,5,5,4,5,"2","2","3","4","3","5","1","5","5","5","5","1","2","5","1","5","1","4",26,"pro","high:mng/pro/self","2-3","mid/high"
73,"woman",1989,"single","yes","Żoliborz",6,"no","no","MA+","STEM/med","no_fl_edu","yes","flexible",NA,"<=med","high","don't_know",4,4,"1car+","apartment","own","tv","pc","no_tablet","everyday","blog/web",1,3,5,2,5,2,2,5,5,5,5,5,1,5,2.98347107438017,1,2,2,"sometimes",3,3,5,2,3,5,5,4,6,7,4,"sometimes",1,2,2,5,5,6,1,6,6,5,10,"sometimes",4,5,4,2,5,3,2,6,3,4.80568720379147,2.81034482758621,3.14792899408284,3,3.04210526315789,5,5,6,"everyday",4,3,3,4,3,4,3,3,3,4,6,4,2,5,"regularly","rarely","regularly","sometimes","sometimes","regularly","regularly",5,1,"regularly","ind","hundreds","few","few",1,0,0,1,1,1,0,0,0,0,0,0,0,1,4,1,3,3,4,2,2,1,2,4,4,4,4,3,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,2,3,3,3,3,4,3,"5","3","1","2","1","4","1","1","4","1","4","3","3","4","1","2","3","5",25,"pro","high:mng/pro/self","4-5","mid/high"
74,"woman",1993,"single","yes","Białołęka",20,"no","no","<=highschool+tech","soc/beh","fl_edu","yes","flexible","office/service","high","high","<=med",0,4,"no_car","other","own","tv","pc","no_tablet","everyday","no_blog/web",2,6,5,6,7,6,5,6,5,5,6,5,1,7,1,6,4,4,"sometimes",5,5,6,5,3,6,7,4,6,6,4,"sometimes",7,4,7,6,6,4,6,5,5,4,3,"often",4,5,4,3,3,5,3,4,5,4,1,2,6,2,4,4,5,"everyday",3,1,4,3,4,4,1,4,1,4,6,4,6,6,"regularly","rarely","sometimes","sometimes","sometimes","rarely","regularly",4,3,"sometimes","ind","hundreds","hundreds","few",1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,2,3,2,3,3,2,2,4,2,4,2,3,4,4,4,3,4,3,3,3,4,3,4,4,3,3,4,5,1,1,3,4,5,5,5,5,"3","2","4","3","4","5","2","2","4","4","2","3","2","5","3","4","1","3",21,"cler_sup","low:phys/sale/serv/assoc_pro","0-1","low"
75,"woman",1988,"nf_rel","yes","Mokotów",22,"no","no","MA+","STEM/med","no_fl_edu","yes","flexible","self_employ","high","high","high",1,4,"no_car","apartment","own","tv","pc","no_tablet","everyday","blog/web",0.25,5,2,5,7,2,2,7,7,3,5,2,1,5,4,2,2,2,"often",5,6,7,7,5,5,6,5,6,5,7,"often",7,3,3,5,7,3,5,3,7,7,20,"often",7,4,5,7,5,7,1,4,3,1,1,2,7,1,3,3,7,"everyday",2,1,5,4,5,2,2,5,1,4,4,7,5,4,"rarely","rarely","sometimes","rarely","rarely","sometimes","regularly",5,1,"regularly","rival","thousands","hundreds","tens+",1,0,1,1,1,1,0,0,1,0,0,0,1,1,4,4,4,4,4,4,4,1,3,4,4,2,4,4,4,3,2,3,3,4,3,3,3,4,2,3,3,3,3,2,4,1,2,5,4,5,5,4,4,"2","3","1","4","2","5","2","4","3","2","4","2","2","5","2","5","1","5",26,"self_employ","high:mng/pro/self","1-2","low"
76,"woman",1990,"single","yes","Śródmieście",5,"no","no","<=highschool+tech","STEM/med","fl_edu","yes","part","health","high","high","<=med",1,4,"no_car","apartment","own","tv","pc","no_tablet","everyday","no_blog/web",0,1,1,1,5,1,1,5,4,1,6,6,1,4,2.98347107438017,4.13812154696133,3.83854166666667,1,"rarely",3,3,6,5,6,2,3,4,3,1,5,"often",1,4,1,1,1,1,1,6,7,1,15,"rarely",5,1,1,1,1,1,1,6,1,5,2.81034482758621,3.14792899408284,1,3.04210526315789,1,4,3,"not_everyday",1,6,1,1,1,5,1,1,4,1,1,1,3,6,"rarely","never","regularly","sometimes","rarely","never","never",1,1,"regularly","rival","tens","few","few",0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,4,0,4,1,2,0,0,4,2,2,4,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,5,1,1,3,2,4,3,3,3,"2","2","1","1","5","2","1","1","3","5","5","1","2","3","2","2","2","1",24,"pro","high:mng/pro/self","1-2","low"
77,"woman",1990,"nf_rel","yes","Bielany",5,"no","no","BA","human/lang","fl_edu","yes","flexible","office/service","<=med","<=med","<=med",1,4,"no_car","apartment","family","no_tv","pc","no_tablet","everyday","no_blog/web",0,6,4,7,4,5,2,7,7,6,5,5,4,6,4,4,5,4,"often",5,4,5,1,1,5,1,5,5,4,10,"sometimes",4,2,4,6,6,4,4,5,7,6,20,"often",6,4,6,5,6,6,2,5,1,4,1,1,7,1,3,6,5,"everyday",4,3,3,3,5,5,3,4,6,3,4,6,5,6,"regularly","rarely","regularly","sometimes","sometimes","sometimes","rarely",4,2,"regularly","ind","hundreds","tens","few",1,NA,1,1,0,1,0,0,1,1,0,0,0,0,2,2,3,4,4,3,4,0,1,3,4,1,4,3,2,4,2,3,1,3,1,4,3,3,2,2,4,3,4,3,4,3,3,3,3,2,4,4,5,"4","4","1","4","2","5","1","1","4","1","2","5","3","4","4","4","4","4",24,"tech/assoc_pro","low:phys/sale/serv/assoc_pro","1-2","low"
78,"woman",1993,"single","yes","Ochota",21,"no","no","<=highschool+tech","soc/beh","fl_edu","no","no_job",NA,"don't_know","high","don't_know",NA,3,"no_car","apartment","family","tv","pc","tablet","everyday","no_blog/web",1,5,1,5,6,4,5,7,4,4,4,6,1,2,2,2,3,3,"often",2,5,5,2,1,7,2,2,7,2,20,"sometimes",4,1,4,5,5,5,5,4,5,4,4,"sometimes",4,4,4,4,4,5,5,1,1,6,1,3.14792899408284,1,1,1,1,1,"not_everyday",4,4,2,4,5,6,4,1,5,2,5,2,2,5,"rarely","rarely","regularly","rarely","sometimes","regularly","rarely",2,2,"regularly","ind","hundreds","tens","few",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,4,3,3,3,0,2,4,4,0,3,4,4,0,3,4,0,0,0,0,4,3,0,4,4,4,0,4,5,1,1,5,3,5,5,5,5,"3","1","4","4","5","5","3","5","5","5","4","1","1","5","5","4","1","1",21,NA,NA,NA,NA
79,"woman",1990,"single","yes","Śródmieście",5,"no","no","BA","law/biz/menag","no_fl_edu","yes","full","manager","high","high","<=med",6,4,"1car+","apartment","own","tv","pc","tablet","everyday","no_blog/web",0.5,6,3,5,6,2,5,5,4,6,6,5,1,6,2.98347107438017,6,3,3.06382978723404,"sometimes",4,3,5,6,5,6,6,5,5,4,2,"rarely",4,6,6,5,4,4,5,5,7,4,5,"sometimes",4,4,7,6,4,4,4,6,4,5,2.81034482758621,3.14792899408284,5,3.04210526315789,2,5,6,"everyday",4,5,5,6,7,5,6,4,5,5,6,5,4,5,"regularly","rarely","sometimes","rarely","regularly","regularly","rarely",4,4,"sometimes","ind","thousands","hundreds","few",1,0,0,0,1,1,0,1,1,0,0,0,0,0,4,2,4,0,4,4,0,0,1,4,4,2,4,3,4,4,2,4,4,4,3,4,3,4,3,4,4,2,4,4,5,1,1,5,4,5,5,5,5,"4","4","2","4","3","5","1","3","5","5","5","1","2","5","3","5","2","5",24,"manager","high:mng/pro/self","6-7","mid/high"
80,"woman",1987,"nf_rel","yes","Mokotów",28,"no","no","MA+","soc/beh","no_fl_edu","yes","full","health","high","high","high",2,3,"1car+","apartment","own","tv","pc","no_tablet","everyday","no_blog/web",6,1,5,7,3,5,1,7,6,7,5,2,1,7,1,3,3,5,"sometimes",7,3,6,5,3,3,5,6,5,3,10,"often",5,4,1,6,7,1,2,6,6,7,24,"sometimes",5,6,5,6,4,3,1,3,3,5,1,2,5,2,5,7,4,"not_everyday",7,1,5,1,1,5,1,4,3,6,5,5,6,6,"regularly","rarely","regularly","sometimes","sometimes","sometimes","rarely",4,4,"sometimes","ind","hundreds","hundreds","few",1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,4,4,4,3,2,1,2,4,4,2,2,4,4,4,3,4,3,4,2,2,4,4,2,4,4,4,4,4,4,1,1,4,4,3,4,4,5,"2","3","3","3","2","4","1","5","4","2","2","3","3","5","2","5","1","4",27,"pro","high:mng/pro/self","2-3","mid/high"
